,Q_HC,T_op,T_ext,Q_H,Q_C
2009-12-12 15:00:00,10218.499113710051,20.0,7.3,10218.499113710051,0.0
2009-12-12 16:00:00,10184.056881756038,20.000000000000004,6.56,10184.056881756038,0.0
2009-12-12 17:00:00,10223.024419478583,19.999999999999996,5.35,10223.024419478583,0.0
2009-12-12 18:00:00,10286.792369396,20.0,4.3,10286.792369396,0.0
2009-12-12 19:00:00,10273.33450369522,19.999999999999993,3.52,10273.33450369522,0.0
2009-12-12 20:00:00,10307.46243785486,20.0,3.01,10307.46243785486,0.0
2009-12-12 21:00:00,10348.185111645034,20.0,2.53,10348.185111645034,0.0
2009-12-12 22:00:00,10371.002234173702,20.0,2.19,10371.002234173702,0.0
2009-12-12 23:00:00,1354.1373138822175,17.0,1.87,1354.1373138822175,0.0
2009-12-13 00:00:00,3219.6148367689957,17.0,1.58,3219.6148367689957,0.0
2009-12-13 01:00:00,3408.2574383052824,17.0,1.26,3408.2574383052824,0.0
2009-12-13 02:00:00,3604.59981853037,17.0,0.73,3604.59981853037,0.0
2009-12-13 03:00:00,3790.8682174245623,17.0,0.38,3790.8682174245623,0.0
2009-12-13 04:00:00,3977.454865776118,17.0,-0.01,3977.454865776118,0.0
2009-12-13 05:00:00,13385.795106616675,20.0,-0.44,13385.795106616675,0.0
2009-12-13 06:00:00,11854.96547237671,20.0,-0.88,11854.96547237671,0.0
2009-12-13 07:00:00,11889.919529850564,20.0,-1.38,11889.919529850564,0.0
2009-12-13 08:00:00,12049.54104805558,20.0,-2.72,12049.54104805558,0.0
2009-12-13 09:00:00,12159.644505381055,20.000000000000004,-2.76,12159.644505381055,0.0
2009-12-13 10:00:00,11774.58509919907,20.0,-0.82,11774.58509919907,0.0
2009-12-13 11:00:00,11250.099456788652,20.000000000000004,3.34,11250.099456788652,0.0
2009-12-13 12:00:00,10894.086632089748,20.0,5.4,10894.086632089748,0.0
2009-12-13 13:00:00,10641.53218327937,19.999999999999996,6.17,10641.53218327937,0.0
2009-12-13 14:00:00,10509.035088863071,20.0,6.2,10509.035088863071,0.0
2009-12-13 15:00:00,10476.469470602693,20.000000000000004,5.78,10476.469470602693,0.0
2009-12-13 16:00:00,10437.055680209165,20.0,5.27,10437.055680209165,0.0
2009-12-13 17:00:00,10437.202863230023,20.000000000000004,4.55,10437.202863230023,0.0
2009-12-13 18:00:00,10463.559425845066,20.000000000000004,3.92,10463.559425845066,0.0
2009-12-13 19:00:00,10430.538238199964,20.0,3.34,10430.538238199964,0.0
2009-12-13 20:00:00,10478.685391444516,20.0,2.7,10478.685391444516,0.0
2009-12-13 21:00:00,10507.919274508984,19.999999999999996,2.32,10507.919274508984,0.0
2009-12-13 22:00:00,10533.439731368186,19.999999999999996,1.95,10533.439731368186,0.0
2009-12-13 23:00:00,1497.6050681944214,17.0,1.62,1497.6050681944214,0.0
2009-12-14 00:00:00,3358.4206738818953,17.0,1.41,3358.4206738818953,0.0
2009-12-14 01:00:00,3540.509139730515,17.000000000000004,1.19,3540.509139730515,0.0
2009-12-14 02:00:00,3743.3936900331237,17.000000000000004,1.16,3743.3936900331237,0.0
2009-12-14 03:00:00,3911.2918812310863,17.0,1.02,3911.2918812310863,0.0
2009-12-14 04:00:00,4078.195959353892,17.0,0.79,4078.195959353892,0.0
2009-12-14 05:00:00,11928.168538219417,20.000000000000004,0.52,11928.168538219417,0.0
2009-12-14 06:00:00,10258.436521684298,20.000000000000004,0.23,10258.436521684298,0.0
2009-12-14 07:00:00,11760.466297894274,20.0,-0.18,11760.466297894274,0.0
2009-12-14 08:00:00,11838.894518917648,20.0,-1.01,11838.894518917648,0.0
2009-12-14 09:00:00,11841.889298529019,20.0,-1.05,11841.889298529019,0.0
2009-12-14 10:00:00,11459.073045970981,19.999999999999996,0.68,11459.073045970981,0.0
